ID,ID_SRC,RA,DEC,EXT_LIKE,DET_LIKE,z,z_type,T_300kpc,T_300kpc_L,T_300kpc_U,L_300kpc,L_300kpc_L,L_300kpc_U,Lbol_300kpc,Lbol_300kpc_L,Lbol_300kpc_U,F_300kpc,F_300kpc_L,F_300kpc_U,T_500kpc,T_500kpc_L,T_500kpc_U,L_500kpc,L_500kpc_L,L_500kpc_U,Lbol_500kpc,Lbol_500kpc_L,Lbol_500kpc_U,F_500kpc,F_500kpc_L,F_500kpc_U,SNR_MAX,R_SNR_MAX_ARCMIN
eFEDS J085801.2-004103,11717,134.50481742220146,-0.6842115428539074,12.35015,21.514038,0.24508999288082123,1,-1.0,-1.0,-1.0,5.0856E42,4.0717E42,6.2207E42,7.6046E42,6.0724E42,9.3006E42,2.6232E-14,2.1071E-14,3.2057E-14,-1.0,-1.0,-1.0,6.1317E42,4.7737E42,7.6842E42,9.2065E42,7.1626E42,1.1686E43,3.1889E-14,2.5007E-14,3.9585E-14,4.61,1.3201
eFEDS J085805.0+010906,4070,134.5209027811482,1.1516741067416107,39.680843,90.82265,0.07123000174760818,1,1.2942118804795788,1.1708548428690437,1.4945938143738469,2.3769E42,1.8982E42,2.7816E42,3.9501E42,3.1358E42,4.6288E42,1.9142E-13,1.5236E-13,2.2464E-13,1.1221286250229365,1.0138598529767997,1.250911607232397,2.8962E42,2.1719E42,3.5124E42,4.8247E42,3.6054E42,5.828E42,2.3422E-13,1.7445E-13,2.8274E-13,11.47,2.9329
eFEDS J085830.1-010656,4297,134.62512338966647,-1.115729339173644,19.516459,70.485794,0.22407999634742737,1,-1.0,-1.0,-1.0,6.8045E42,6.0282E42,7.7414E42,1.501E43,1.2352E43,1.8955E43,4.7315E-14,4.1793E-14,5.3729E-14,-1.0,-1.0,-1.0,9.4102E42,8.2613E42,1.0732E43,2.0624E43,1.7132E43,2.6076E43,6.5233E-14,5.7159E-14,7.4724E-14,8.44,1.8619
eFEDS J085838.0+012658,8857,134.65809078404308,1.4494056629559111,7.8472524,18.898338,0.750287,0,-1.0,-1.0,-1.0,-1.0,-1.0,5.8282E43,-1.0,-1.0,8.3917E43,-1.0,-1.0,1.0845E-14,-1.0,-1.0,-1.0,-1.0,-1.0,6.9499E43,-1.0,-1.0,9.4823E43,-1.0,-1.0,1.2573E-14,1.38,0.3357
eFEDS J085841.9-020541,2367,134.6744347874381,-2.094819794394765,15.510722,41.960785,0.574875,0,-1.0,-1.0,-1.0,2.9004E43,2.2473E43,3.8367E43,4.9256E43,4.0485E43,5.9693E43,1.8497E-14,1.548E-14,2.1944E-14,-1.0,-1.0,-1.0,3.6832E43,2.8598E43,4.8589E43,6.2799E43,5.0928E43,7.5819E43,2.3654E-14,1.9596E-14,2.8039E-14,6.49,1.0146
eFEDS J085849.8+022800,715,134.70760379576535,2.466832467941285,92.30514,304.4965,0.2152950018644333,1,1.8109931418702483,1.6158833621478996,2.1908275362979643,2.1389E43,1.8167E43,2.5315E43,4.3873E43,3.6851E43,5.2236E43,1.5968E-13,1.3623E-13,1.8917E-13,1.8162050403313537,1.582518932775727,2.2569020688596173,2.7095E43,2.3619E43,3.0816E43,5.5479E43,4.7788E43,6.4137E43,2.0235E-13,1.7761E-13,2.3044E-13,14.43,2.3451
eFEDS J085901.2-012026,3527,134.75472619682066,-1.3405512853177253,8.710707,30.063187,1.301267,0,-1.0,-1.0,-1.0,1.0662E44,7.5058E43,1.5275E44,3.8385E44,2.583E44,5.8782E44,1.3792E-14,1.0286E-14,1.7858E-14,-1.0,-1.0,-1.0,1.4995E44,1.0734E44,2.1157E44,5.3377E44,3.7716E44,8.1392E44,1.9388E-14,1.5032E-14,2.427E-14,5.34,0.9471
eFEDS J085901.6+010649,2757,134.75640642581055,1.113716813032654,33.64856,97.41758,0.16238999366760254,1,-1.0,-1.0,-1.0,5.6405E42,4.8714E42,6.4491E42,9.0436E42,7.6731E42,1.0312E43,7.576E-14,6.5553E-14,8.6513E-14,0.9706410682283145,0.747293497343431,1.374960209033899,6.1354E42,5.2343E42,7.0376E42,9.8103E42,8.2548E42,1.1245E43,8.2223E-14,7.0069E-14,9.4231E-14,8.44,1.5259
eFEDS J085907.4-005056,16320,134.780809630044,-0.8488908828557987,7.320554,11.58145,0.6225,0,-1.0,-1.0,-1.0,1.003E43,6.881E42,1.5533E43,3.1352E43,1.826E43,5.21E43,6.9407E-15,4.9234E-15,1.0322E-14,-1.0,-1.0,-1.0,2.1973E43,1.5726E43,2.9992E43,6.5001E43,4.1117E43,1.0873E44,1.5113E-14,1.1297E-14,2.0024E-14,5.26,3.1845
eFEDS J085913.1+031335,485,134.80482928452386,3.226332020697108,15.935642,16.831211,0.18942999839782715,1,1.2704076647781637,1.0835192338664936,1.6186049100859612,1.136E43,9.6396E42,1.2858E43,1.8357E43,1.5496E43,2.0924E43,1.0872E-13,9.1941E-14,1.2303E-13,1.1131505604888567,1.0127790269433798,1.2043914053167621,1.2625E43,9.9563E42,1.4828E43,2.0435E43,1.6092E43,2.406E43,1.2069E-13,9.4946E-14,1.4161E-13,12.28,1.3415
eFEDS J085931.9+030839,360,134.8829848742036,3.1442916058389847,175.08693,617.44116,0.19589999318122864,1,2.6169379435285083,2.255815431896216,3.1816840414563874,3.2674E43,3.0938E43,3.4299E43,7.274E43,6.786E43,7.7897E43,3.069E-13,2.8998E-13,3.2187E-13,2.3684188048060286,2.0564183081946124,2.796329300554496,4.1161E43,3.9099E43,4.3124E43,9.1576E43,8.5425E43,9.8006E43,3.8605E-13,3.6595E-13,4.0454E-13,20.23,2.6483
eFEDS J085939.2-004932,6894,134.91330129190789,-0.8257962699159374,10.937054,8.237656,0.8125,0,-1.0,-1.0,-1.0,-1.0,-1.0,2.5814E45,-1.0,-1.0,2.8073E46,9.3352E-15,6.5586E-15,1.2123E-14,-1.0,-1.0,-1.0,-1.0,-1.0,4.2172E45,-1.0,-1.0,5.2371E46,1.6061E-14,1.1481E-14,2.0452E-14,4.27,1.3876
eFEDS J085948.9+041120,1350,134.9539394708324,4.188926122699457,22.570004,42.996452,0.20765000581741333,1,1.6254898480541367,1.3422774565252895,2.1168435635209293,1.2544E43,1.131E43,1.3819E43,2.2518E43,2.022E43,2.5057E43,9.931E-14,8.9377E-14,1.09E-13,1.3737323027940498,1.1914348514479514,1.6337653962781635,1.4658E43,1.3153E43,1.6124E43,2.6318E43,2.3445E43,2.9117E43,1.1602E-13,1.0366E-13,1.2769E-13,10.67,1.6603
eFEDS J085950.2-001220,4539,134.9589483398121,-0.20583545831375255,16.86723,35.147457,0.42657,0,-1.0,-1.0,-1.0,2.3242E43,1.9801E43,2.7218E43,5.7371E43,4.6164E43,7.7149E43,3.8308E-14,3.2289E-14,4.4403E-14,-1.0,-1.0,-1.0,3.3718E43,2.8891E43,3.9123E43,8.3194E43,6.7015E43,1.1269E44,5.5144E-14,4.7824E-14,6.3453E-14,7.1,1.5775
eFEDS J085954.3-013308,13823,134.97583844671425,-1.552388241510466,6.528081,16.35071,0.57711,0,-1.0,-1.0,-1.0,1.3378E43,7.7006E42,2.0673E43,4.1951E43,2.3612E43,7.3334E43,1.1506E-14,6.7168E-15,1.7366E-14,-1.0,-1.0,-1.0,1.5364E43,8.8815E42,2.2826E43,4.7674E43,2.6434E43,8.1368E43,1.3079E-14,7.6799E-15,1.9276E-14,4.23,0.4773
eFEDS J090004.4+033324,7945,135.01825794699081,3.5568120102320058,11.752345,30.813948,0.6975,0,-1.0,-1.0,-1.0,3.3731E43,2.5702E43,4.354E43,1.0249E44,7.3549E43,1.5815E44,1.8442E-14,1.4151E-14,2.2965E-14,-1.0,-1.0,-1.0,4.4048E43,3.3719E43,5.6155E43,1.329E44,9.7324E43,2.0616E44,2.413E-14,1.8743E-14,2.9413E-14,4.33,0.9739
eFEDS J090010.4+023631,10878,135.0434534942878,2.608628503504473,12.889348,23.554174,0.20048999786376953,1,-1.0,-1.0,-1.0,4.0482E42,3.3373E42,4.8692E42,9.9285E42,6.9818E42,1.5594E43,3.6538E-14,2.9891E-14,4.3633E-14,-1.0,-1.0,-1.0,4.9909E42,3.9508E42,6.112E42,1.216E43,8.4359E42,1.926E43,4.4895E-14,3.5407E-14,5.4627E-14,5.12,1.54
eFEDS J090020.9-002602,1315,135.08674194581198,-0.43402596687850725,17.902332,184.77383,0.4897199869155884,1,-1.0,-1.0,-1.0,-1.0,-1.0,2.9879E43,-1.0,-1.0,6.4357E43,-1.0,-1.0,3.36E-14,-1.0,-1.0,-1.0,-1.0,-1.0,3.3394E43,-1.0,-1.0,7.0266E43,-1.0,-1.0,3.736E-14,2.69,0.616
eFEDS J090033.8+033933,2407,135.14076415280013,3.6591259044205215,25.203981,119.60466,0.80932,0,-1.0,-1.0,-1.0,-1.0,-1.0,7.4004E43,-1.0,-1.0,2.4416E44,-1.0,-1.0,2.8191E-14,-1.0,-1.0,-1.0,5.8758E43,3.2951E43,1.0199E44,1.7888E44,9.4474E43,3.3215E44,2.2912E-14,1.2808E-14,3.9251E-14,4.34,1.7861
eFEDS J090034.2-010649,1652,135.14219047048798,-1.1137210691987107,15.39538,29.756622,0.27250999212265015,1,-1.0,-1.0,-1.0,7.346E42,6.4677E42,8.3207E42,1.7667E43,1.4788E43,2.2379E43,3.3539E-14,2.964E-14,3.7933E-14,-1.0,-1.0,-1.0,1.0142E43,8.9872E42,1.1564E43,2.4401E43,2.0402E43,3.0654E43,4.6218E-14,4.1095E-14,5.2759E-14,9.79,1.7418
eFEDS J090044.7-011104,8508,135.18621771031903,-1.1844609545785725,8.132835,6.3275604,0.42973,0,-1.0,-1.0,-1.0,3.2567E42,1.8095E42,4.991E42,1.422E43,7.7109E42,2.2584E43,5.7579E-15,3.2441E-15,8.452E-15,-1.0,-1.0,-1.0,3.4431E42,1.8373E42,5.7753E42,1.5385E43,7.8913E42,2.5389E43,6.0898E-15,3.2948E-15,9.5008E-15,4.05,0.3793
eFEDS J090051.7-003457,9834,135.21522237741172,-0.5826386789158662,6.0373154,13.716069,0.349955,0,-1.0,-1.0,-1.0,5.6772E42,3.2127E42,8.9263E42,1.3903E43,7.8323E42,2.2743E43,1.4655E-14,8.3522E-15,2.3177E-14,-1.0,-1.0,-1.0,7.5732E42,4.4138E42,1.1287E43,1.8762E43,1.059E43,2.9615E43,1.964E-14,1.1339E-14,2.8956E-14,3.63,1.1996
eFEDS J090053.1-002837,9310,135.22117922904113,-0.4772053271764949,15.849985,27.04546,0.29490000009536743,1,-1.0,-1.0,-1.0,7.1213E42,5.6293E42,8.9744E42,1.3055E43,9.8339E42,1.8429E43,2.4999E-14,1.9785E-14,3.0217E-14,-1.0,-1.0,-1.0,8.5296E42,6.639E42,1.0862E43,1.563E43,1.1731E43,2.2177E43,2.9618E-14,2.3055E-14,3.6892E-14,5.08,1.0977
eFEDS J090059.3+035926,983,135.24713697938853,3.9904763585891523,43.22615,230.73915,0.4118500053882599,1,-1.0,-1.0,-1.0,4.3486E43,3.8446E43,4.9163E43,1.8496E44,1.5619E44,2.1971E44,8.621E-14,7.6534E-14,9.7388E-14,-1.0,-1.0,-1.0,5.0857E43,4.5249E43,5.6439E43,2.1671E44,1.8413E44,2.5093E44,1.0037E-13,8.9828E-14,1.1199E-13,10.21,1.2586
eFEDS J090104.5+011643,3171,135.26863778676116,1.2788290889647067,38.01127,62.822166,0.2508050203323364,1,-1.0,-1.0,-1.0,1.6455E43,1.4631E43,1.844E43,3.2104E43,2.7512E43,3.8951E43,8.7095E-14,7.7187E-14,9.7506E-14,1.606609102842581,1.243077677266872,2.510194927795428,2.0292E43,1.8322E43,2.2507E43,3.944E43,3.4101E43,4.7885E43,1.0761E-13,9.6695E-14,1.188E-13,9.72,1.6806
eFEDS J090105.3-012525,11836,135.27176673291083,-1.4237444584978631,17.78023,29.38292,0.4046500027179718,1,-1.0,-1.0,-1.0,1.0524E43,8.7416E42,1.2505E43,3.0233E43,2.2307E43,4.4873E43,2.012E-14,1.6908E-14,2.3806E-14,-1.0,-1.0,-1.0,1.7209E43,1.4687E43,2.0189E43,4.8535E43,3.6649E43,7.1337E43,3.2772E-14,2.8107E-14,3.7968E-14,6.78,1.6778
eFEDS J090115.4+005040,8881,135.31402778864498,0.8444900793249516,10.09285,28.948282,0.31200000643730164,1,-1.0,-1.0,-1.0,1.1365E43,9.2745E42,1.3524E43,2.6206E43,2.0948E43,3.3892E43,3.7394E-14,3.0898E-14,4.4855E-14,-1.0,-1.0,-1.0,1.5916E43,1.3381E43,1.8655E43,3.6902E43,2.9982E43,4.619E43,5.2357E-14,4.4264E-14,6.1742E-14,6.63,1.6379
eFEDS J090119.0+030204,7017,135.32938373566859,3.034464890295218,24.65424,22.684566,0.19260500371456146,1,-1.0,-1.0,-1.0,5.1525E42,3.6024E42,7.151E42,1.3197E43,9.272E42,1.8437E43,5.1263E-14,3.5759E-14,7.1364E-14,-1.0,-1.0,-1.0,5.9254E42,3.829E42,8.5717E42,1.4963E43,9.7421E42,2.217E43,5.8936E-14,3.8176E-14,8.5166E-14,6.04,1.1206
eFEDS J090122.0-003709,1600,135.3413976669658,-0.6193678645688736,9.822012,24.76605,0.55524,0,-1.0,-1.0,-1.0,2.085E43,1.5855E43,2.7835E43,8.8112E43,5.6294E43,1.2288E44,2.0559E-14,1.6188E-14,2.7686E-14,-1.0,-1.0,-1.0,2.7957E43,2.1263E43,3.7074E43,1.1596E44,7.5079E43,1.6394E44,2.7926E-14,2.1382E-14,3.6548E-14,5.32,1.0941
eFEDS J090129.2-013854,1104,135.37154600925376,-1.6483204192703365,86.565865,274.3539,0.3107999861240387,1,-1.0,-1.0,-1.0,1.0738E44,8.8457E43,1.3073E44,3.1794E44,2.4766E44,4.1167E44,3.7857E-13,3.1105E-13,4.6257E-13,-1.0,-1.0,-1.0,1.644E44,1.4175E44,1.8957E44,4.8705E44,3.9677E44,5.951E44,5.8031E-13,4.9843E-13,6.661E-13,22.25,3.821
eFEDS J090131.2+030056,152,135.37998941549935,3.0156964610562023,373.94992,1266.6915,0.1932400017976761,1,3.4878761805346117,2.8840833142325812,4.465326099167147,4.9109E43,4.668E43,5.2522E43,1.2523E44,1.1724E44,1.3631E44,4.8527E-13,4.6198E-13,5.1889E-13,3.183577102470659,2.7559762347156394,3.9573490212974125,6.3345E43,5.943E43,6.8735E43,1.6184E44,1.497E44,1.7883E44,6.2604E-13,5.8726E-13,6.8062E-13,26.15,3.1502
eFEDS J090133.3+021651,4181,135.38862415449947,2.280892541328397,28.159296,31.243156,0.3542900085449219,1,-1.0,-1.0,-1.0,1.1444E43,9.4665E42,1.401E43,2.345E43,1.8529E43,3.152E43,2.7347E-14,2.2871E-14,3.3394E-14,-1.0,-1.0,-1.0,1.7976E43,1.5054E43,2.1517E43,3.6995E43,2.8845E43,4.8101E43,4.3053E-14,3.5992E-14,5.1103E-14,5.59,1.7983
eFEDS J090133.6-010540,10870,135.38975521844287,-1.0945760746216746,11.829968,28.342909,0.257099986076355,1,-1.0,-1.0,-1.0,4.0788E42,2.8141E42,1.9238E43,1.0923E43,5.7643E42,2.9867E44,1.6147E-14,1.2572E-14,1.9839E-14,-1.0,-1.0,-1.0,4.5244E42,3.0307E42,2.0896E43,1.1802E43,6.2558E42,3.1297E44,1.757E-14,1.3366E-14,2.2063E-14,5.22,0.8815
eFEDS J090137.7+030254,15914,135.40724911977924,3.048329910464503,6.433248,10.9865265,0.18798,0,-1.0,-1.0,-1.0,-1.0,-1.0,2.643E42,-1.0,-1.0,7.072E42,-1.0,-1.0,2.7785E-14,-1.0,-1.0,-1.0,-1.0,-1.0,3.123E42,-1.0,-1.0,8.5387E42,-1.0,-1.0,3.2944E-14,2.35,1.0628
eFEDS J090141.0-012132,2412,135.420731091844,-1.3590883800710098,20.437693,43.811398,0.2948499917984009,1,-1.0,-1.0,-1.0,9.1959E42,7.8023E42,1.068E43,1.5581E43,1.3237E43,1.8682E43,3.2409E-14,2.7646E-14,3.7542E-14,1.2149672372863323,0.8634358940106719,1.7684508633448461,1.5679E43,1.3407E43,1.8139E43,2.6647E43,2.2535E43,3.1172E43,5.5429E-14,4.7565E-14,6.3354E-14,9.02,2.2601
eFEDS J090144.8+040827,3199,135.4366386070137,4.1408491542384835,22.773186,92.61635,0.843985,0,-1.0,-1.0,-1.0,1.0596E44,8.7241E43,1.2991E44,2.2913E44,1.9363E44,2.8879E44,3.1524E-14,2.6916E-14,3.7529E-14,-1.0,-1.0,-1.0,1.3882E44,1.1385E44,1.6983E44,3.0349E44,2.5378E44,3.7512E44,4.1699E-14,3.5071E-14,4.8939E-14,6.56,1.1496
eFEDS J090146.3-013756,4232,135.4426773604617,-1.6322355958995933,22.316872,62.99461,0.2948800027370453,1,-1.0,-1.0,-1.0,2.5101E43,2.0633E43,3.027E43,5.3876E43,4.2761E43,7.0712E43,9.318E-14,7.7093E-14,1.1272E-13,-1.0,-1.0,-1.0,2.6707E43,2.1839E43,3.2487E43,5.7409E43,4.5853E43,7.469E43,9.9301E-14,8.1128E-14,1.209E-13,6.06,1.0183
eFEDS J090154.0-012209,2048,135.47475309148723,-1.3694016598794474,87.85611,163.85588,0.29506000876426697,1,2.3766661441922436,1.8165638896358705,3.4771932416929268,1.5752E43,1.3828E43,1.7829E43,3.4578E43,2.9761E43,4.0234E43,5.8682E-14,5.1753E-14,6.6417E-14,2.0601816860193987,1.633095990873141,3.0156256761903113,2.0117E43,1.7434E43,2.2506E43,4.4073E43,3.7669E43,5.1367E43,7.5049E-14,6.5233E-14,8.4015E-14,10.54,1.54
eFEDS J090200.6+022339,3800,135.50244063316305,2.394348758674647,36.164894,95.42413,0.20214000344276428,1,-1.0,-1.0,-1.0,1.083E43,9.7565E42,1.2021E43,2.558E43,2.1999E43,3.0478E43,9.5978E-14,8.6363E-14,1.065E-13,-1.0,-1.0,-1.0,1.438E43,1.2847E43,1.5771E43,3.3675E43,2.9219E43,4.0339E43,1.2746E-13,1.1428E-13,1.3998E-13,10.03,2.1622
eFEDS J090210.7+032513,431,135.5445474215297,3.420444511004441,9.951617,14.756492,0.5346300005912781,1,-1.0,-1.0,-1.0,3.3169E43,1.6819E43,4.9136E43,-1.0,-1.0,1.6497E44,3.3491E-14,1.6995E-14,4.8786E-14,-1.0,-1.0,-1.0,3.4064E43,2.2304E43,4.9708E43,1.0352E44,6.087E43,1.6876E44,3.4403E-14,2.292E-14,4.9172E-14,12.38,0.3569
eFEDS J090223.4+015205,6840,135.5973969753488,1.8682174740533561,6.7464733,43.22785,0.56076,0,-1.0,-1.0,-1.0,1.6593E43,1.0784E43,2.3576E43,4.4615E43,2.7927E43,7.5142E43,1.4382E-14,9.4505E-15,1.9901E-14,-1.0,-1.0,-1.0,1.6769E43,1.0863E43,2.399E43,4.497E43,2.8138E43,7.6197E43,1.4571E-14,9.4853E-15,2.027E-14,5.25,0.3381
eFEDS J090224.5-005150,9893,135.60199623255946,-0.8641318357198919,11.363065,24.001234,0.40917,0,-1.0,-1.0,-1.0,9.6846E42,7.3774E42,1.224E43,3.6867E43,2.3316E43,5.2503E43,1.8868E-14,1.4401E-14,2.3378E-14,-1.0,-1.0,-1.0,1.1424E43,8.6333E42,1.457E43,4.3968E43,2.6905E43,6.3164E43,2.234E-14,1.6706E-14,2.8441E-14,4.51,0.9187
eFEDS J090248.5+044005,4121,135.70222919924637,4.668104945069412,52.0553,83.72525,0.22600999474525452,1,-1.0,-1.0,-1.0,6.8114E42,5.2383E42,8.4948E42,1.4725E43,1.1329E43,1.8654E43,4.6237E-14,3.5626E-14,5.74E-14,-1.0,-1.0,-1.0,7.4197E42,5.5221E42,9.4364E42,1.5919E43,1.187E43,2.0771E43,5.0229E-14,3.7804E-14,6.4052E-14,6.04,1.1595
eFEDS J090255.2+030220,5489,135.7300381995119,3.038949071803107,48.937424,66.75152,0.20021000504493713,1,-1.0,-1.0,-1.0,9.0369E42,7.9717E42,1.017E43,1.7404E43,1.5247E43,1.9911E43,7.8693E-14,6.9284E-14,8.8464E-14,1.5983095735976467,1.3984600863361545,1.9673183693331215,1.289E43,1.1442E43,1.423E43,2.4687E43,2.1853E43,2.8179E43,1.1214E-13,9.9799E-14,1.2438E-13,9.14,2.406
eFEDS J090255.6+044036,4348,135.7316657985034,4.676731239944416,7.7717915,40.233807,0.484140008687973,1,-1.0,-1.0,-1.0,3.7336E43,3.0729E43,4.4348E43,1.0832E44,8.462E43,1.4934E44,4.7595E-14,3.9363E-14,5.6542E-14,-1.0,-1.0,-1.0,5.0323E43,4.0721E43,6.0014E43,1.4485E44,1.1122E44,2.0392E44,6.4861E-14,5.1839E-14,7.6447E-14,7.27,1.4945
eFEDS J090256.3+014625,5655,135.7345073865888,1.7736937937020851,13.288416,37.885765,0.11786000058054924,1,-1.0,-1.0,-1.0,2.3862E42,1.8808E42,3.4224E42,5.7806E42,3.449E42,3.1198E43,6.3057E-14,4.9556E-14,8.7984E-14,-1.0,-1.0,-1.0,2.7075E42,2.0637E42,3.9292E42,6.3448E42,3.824E42,3.4924E43,7.1377E-14,5.3803E-14,9.7926E-14,6.59,1.7272
eFEDS J090257.5+004819,1712,135.73954870272,0.8054849509346403,11.578741,47.59697,0.5210949778556824,1,-1.0,-1.0,-1.0,2.3093E43,1.7535E43,2.9905E43,5.0711E43,3.7633E43,6.7931E43,2.2618E-14,1.7359E-14,2.8952E-14,-1.0,-1.0,-1.0,2.5617E43,1.8608E43,3.3482E43,5.6063E43,4.0647E43,7.6029E43,2.4789E-14,1.8447E-14,3.2529E-14,5.68,0.7155
eFEDS J090323.7+030738,2083,135.84887838974169,3.1272863839589156,44.72606,118.576294,0.40742,0,-1.0,-1.0,-1.0,3.9531E43,3.4974E43,4.6048E43,1.3379E44,1.0051E44,1.7182E44,7.7102E-14,6.8236E-14,8.8642E-14,-1.0,-1.0,-1.0,5.3674E43,4.771E43,6.1036E43,1.7985E44,1.3722E44,2.3081E44,1.045E-13,9.2694E-14,1.1731E-13,10.38,1.6983
eFEDS J090327.2+032546,4771,135.86337129063747,3.429354687973085,14.554701,47.94644,0.3641499876976013,1,-1.0,-1.0,-1.0,1.6995E43,1.3982E43,1.9886E43,2.8338E43,2.3626E43,3.3549E43,3.57E-14,2.9479E-14,4.1745E-14,-1.0,-1.0,-1.0,1.982E43,1.6205E43,2.3689E43,3.33E43,2.7287E43,3.9745E43,4.1611E-14,3.4182E-14,4.9692E-14,6.07,1.0376
